ID,Issues Detected,Function Name,Demangled Name,Process,Device Name,Grid Size,Block Size,Cycles [cycle],Duration [usecond],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread]
427,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,751",12.64,13.91,20.64,32
428,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,669",16.70,26.36,31.46,31
429,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,244",132.99,88.14,43.53,134
430,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,673",13.44,14.08,20.98,32
431,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,439",17.12,27.01,32.28,31
432,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,284",133.12,88.10,43.51,134
433,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,637",12.35,14.15,21.14,32
434,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,528",16.83,26.77,31.99,31
435,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,241",133.02,88.14,43.53,134
436,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,706",12.10,14.01,20.79,32
437,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,519",16.67,26.77,31.95,31
438,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,296",133.31,88.09,43.50,134
439,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,686",12.90,14.06,20.87,32
440,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,546",16.96,26.71,31.91,31
441,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,221",132.86,88.17,43.54,134
442,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","7,020",12.22,13.38,19.68,32
443,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,439",17.09,27.01,32.33,31
444,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,265",133.02,88.12,43.52,134
445,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,763",12.45,13.88,20.58,32
446,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,567",16.96,26.65,31.79,31
447,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,238",133.02,88.15,43.53,134
448,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,747",12.86,13.93,20.76,32
449,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,517",17.44,26.79,31.85,31
450,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,322",133.15,88.07,43.49,134
451,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,581",12.32,14.29,21.24,32
452,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,723",16.58,26.23,31.40,31
453,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,286",132.90,88.10,43.51,134
454,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,668",12.38,14.09,21.01,32
455,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,507",16.93,26.81,31.92,31
456,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,279",133.18,88.11,43.51,134
457,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,741",12.54,13.94,20.66,32
458,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,473",16.51,26.91,32.22,31
459,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,269",133.06,88.11,43.51,134
460,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,533",12.86,14.38,21.31,32
461,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,436",16.64,27.01,32.27,31
462,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,262",133.06,88.12,43.52,134
463,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,562",12.58,14.31,21.46,32
464,2,_add_bias_,"nebula::_add_bias_(float *, float *, unsigned int, unsigned int, unsigned int)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 8664,    1,    1","  512,    1,    1","33,197",53.60,57.32,38.87,16
465,2,_relu_activate_,"nebula::_relu_activate_(float *, unsigned int)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 8664,    1,    1","  512,    1,    1","24,354",39.94,21.08,53.05,16
466,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,435",16.83,27.01,32.32,31
467,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,165",133.02,88.22,43.57,134
468,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,737",13.12,13.94,20.86,32
469,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,485",17.18,26.87,32.04,31
470,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,146",132.80,88.25,43.59,134
471,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,603",12.48,14.22,21.21,32
472,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,696",16.61,26.29,31.43,31
473,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,111",133.06,88.28,43.61,134
474,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,718",12.42,13.98,20.85,32
475,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,565",16.96,26.65,31.80,31
476,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,170",132.96,88.22,43.57,134
477,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,700",13.22,14.03,20.83,32
478,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,523",17.09,26.77,31.94,31
479,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,219",132.90,88.17,43.55,134
480,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,593",12.70,14.24,21.15,32
481,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","10,040",17.31,25.38,30.24,31
482,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,166",133.06,88.23,43.58,134
483,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,754",13.57,13.90,20.81,32
484,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,599",17.02,26.55,31.71,31
485,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,151",132.99,88.24,43.58,134
486,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,462",12.13,14.54,21.69,32
487,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,444",16.99,26.99,32.19,31
488,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,147",133.25,88.24,43.59,134
489,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,609",12.45,14.21,21.24,32
490,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,580",16.83,26.60,31.89,31
491,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,187",132.80,88.20,43.56,134
492,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,508",12.51,14.44,21.47,32
493,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,578",16.96,26.61,31.70,31
494,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,140",132.80,88.25,43.59,134
495,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,845",12.19,13.72,20.26,32
496,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,753",17.15,26.14,31.13,31
497,3,ampere_sgemm_128x32_sliced1x4_nn,ampere_sgemm_128x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"    3,   12,    3","  256,    1,    1","84,162",133.06,88.23,43.58,134
498,2,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   12,   24,    1","   32,   16,    1","6,469",12.45,14.53,21.61,32
499,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  271,    1,    1","  512,    1,    1","9,811",16.96,25.98,31.04,31
