ID,Issues Detected,Function Name,Demangled Name,Process,Device Name,Grid Size,Block Size,Cycles [cycle],Duration [usecond],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread]
930,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,915",11.07,3.80,7.70,32
931,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","5,025",8.86,13.11,5.58,31
932,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,636",19.52,28.99,30.29,82
933,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,834",11.07,3.85,7.77,32
934,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,933",8.93,13.35,5.62,31
935,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,583",19.71,29.12,30.43,82
936,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,824",10.94,3.86,7.83,32
937,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","5,002",8.86,13.18,5.69,31
938,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,543",19.90,29.22,30.53,82
939,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,837",11.14,3.85,7.89,32
940,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,943",8.96,13.34,5.58,31
941,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,582",19.74,29.13,30.43,82
942,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,676",10.78,3.95,7.99,32
943,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,890",8.83,13.47,5.55,31
944,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,588",19.97,29.10,30.41,82
945,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,791",11.14,3.88,7.88,32
946,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,982",8.90,13.22,5.40,31
947,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,621",19.97,29.02,30.33,82
948,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,842",11.14,3.85,7.64,32
949,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,925",8.99,13.39,5.49,31
950,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,665",19.78,28.92,30.22,82
951,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,819",11.07,3.86,7.72,32
952,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","5,009",8.96,13.15,5.51,31
953,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,550",19.68,29.20,30.52,82
954,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,860",11.23,3.83,7.69,32
955,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,997",8.93,13.17,5.32,31
956,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,640",20,28.97,30.28,82
957,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,919",11.07,3.79,7.59,32
958,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","5,013",8.93,13.14,5.50,31
959,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,511",19.78,29.31,30.63,82
960,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,817",11.04,3.86,7.78,32
961,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,902",8.83,13.43,5.50,31
962,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,657",20.10,28.94,30.23,82
963,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,754",11.07,3.90,7.75,32
964,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,955",8.93,13.30,5.68,31
965,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,530",19.68,29.25,30.57,82
966,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,869",11.20,3.83,7.71,32
967,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","5,011",8.90,13.15,5.58,31
968,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,653",19.87,28.95,30.25,82
969,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,699",10.94,3.94,7.93,32
970,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,972",8.83,13.25,5.55,31
971,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,485",19.81,29.37,30.69,82
972,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,864",10.94,3.83,7.69,32
973,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,919",8.96,13.39,5.43,31
974,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,493",19.71,29.35,30.68,82
975,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,766",11.33,3.90,7.86,32
976,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,992",8.90,13.20,5.43,31
977,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,534",19.84,29.24,30.55,82
978,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,785",10.88,3.88,7.79,32
979,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","5,029",8.86,13.10,5.51,31
980,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,652",20.10,28.95,30.25,82
981,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,802",10.98,3.88,7.81,32
982,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,975",8.90,13.23,5.64,31
983,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,679",20.06,28.88,30.18,82
984,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,848",10.88,3.84,7.68,32
985,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,972",8.90,13.25,5.49,31
986,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,570",20.13,29.15,30.46,82
987,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,774",11.04,3.89,7.88,32
988,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,921",9.15,13.39,5.68,31
989,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,637",19.65,28.98,30.28,82
990,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,903",11.30,3.80,7.61,32
991,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","5,064",8.99,13.02,5.51,31
992,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,635",19.71,28.99,30.29,82
993,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,789",10.98,3.88,7.86,32
994,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,943",8.99,13.32,5.66,31
995,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,626",19.71,29.01,30.32,82
996,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,922",10.94,3.79,7.61,32
997,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  150,    1,    1","  512,    1,    1","4,997",8.86,13.18,5.37,31
998,3,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    2,    6,    9","  256,    1,    1","11,631",19.52,29.00,30.29,82
999,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    4,   12,    1","   32,   16,    1","5,830",11.10,3.86,7.71,32
1000,3,_mean_,"nebula::_mean_(float *, float *, unsigned int, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  192,    1,    1","  512,    1,    1","27,155",43.74,24.18,4.19,22
1001,3,_variance_,"nebula::_variance_(float *, float *, float *, unsigned int, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"  192,    1,    1","  512,    1,    1","36,979",58.94,23.21,3.08,22
